V1,V2,V3
*_SCFLD96_534931,<lmxll>,--,--,--,--,ll,--,--,--,--,--,--,lm,--,--,ll,--,--,ll,--,--,lm,--,ll,--,lm,lm,lm,--,--,--,lm,--,ll,--,lm,lm,--,--,--,--,ll,lm,--,--,lm,--,--,--,lm,lm,lm,ll,ll,ll,--,lm,ll,--,ll,--,lm,lm,--,lm,lm,--,--,ll,lm,--,lm,lm,--,--,--,--,lm,--,ll,--,lm,--,ll,--,lm,--,lm,ll,lm,lm
*_SCFLD96_572843,<lmxll>,ll,--,lm,--,--,--,lm,--,ll,ll,--,lm,--,ll,ll,lm,ll,ll,--,--,--,lm,ll,--,--,lm,lm,lm,lm,--,--,--,--,ll,lm,--,ll,--,--,--,ll,--,lm,lm,lm,lm,lm,--,--,lm,lm,ll,ll,lm,lm,--,--,--,ll,lm,lm,lm,lm,lm,--,lm,--,ll,ll,--,--,lm,ll,--,lm,lm,--,lm,ll,--,lm,--,ll,--,lm,ll,lm,ll,lm,lm
*_SCFLD116_33529,<lmxll>,--,lm,lm,--,ll,--,lm,--,lm,lm,--,lm,--,lm,--,ll,lm,lm,lm,--,--,ll,--,--,ll,ll,lm,lm,ll,--,--,--,--,ll,ll,lm,ll,--,--,--,--,lm,ll,lm,--,ll,ll,--,lm,ll,--,ll,--,ll,--,lm,--,--,lm,--,lm,--,--,--,lm,lm,lm,ll,lm,--,--,lm,--,lm,--,lm,--,--,lm,--,--,--,lm,ll,--,--,lm,ll,--,--
*_SCFLD116_112061,<nnxnp>,nn,--,--,--,np,--,--,--,--,np,np,nn,--,nn,--,np,np,--,--,nn,np,--,--,--,--,np,nn,nn,np,nn,--,nn,--,--,--,--,--,np,--,--,nn,np,np,np,--,nn,--,--,np,np,np,--,--,nn,--,np,--,--,--,np,np,--,np,nn,nn,np,--,--,--,--,--,np,nn,--,nn,np,np,--,np,nn,--,--,--,--,--,--,nn,nn,np,np
*_SCFLD116_112067,<nnxnp>,nn,--,--,--,np,--,--,--,--,np,np,nn,--,nn,--,np,np,--,--,nn,np,--,--,--,--,np,nn,nn,np,nn,--,nn,--,--,--,--,--,np,--,--,nn,np,np,np,--,nn,--,--,np,np,np,--,--,nn,--,np,--,--,--,np,np,--,np,nn,nn,np,--,--,--,--,--,np,nn,--,nn,np,np,--,np,nn,--,--,--,--,--,--,nn,nn,--,np
*_SCFLD116_112075,<nnxnp>,nn,--,--,--,np,--,--,--,--,np,np,--,--,nn,--,np,np,--,--,nn,np,--,--,--,--,np,nn,nn,np,nn,--,nn,--,--,--,--,--,np,--,--,nn,np,np,np,--,nn,--,--,np,np,np,--,--,nn,--,np,--,--,--,np,np,--,np,nn,nn,np,--,--,--,--,--,np,nn,--,--,np,np,--,np,nn,--,--,--,--,--,--,nn,--,--,np
*_SCFLD116_121683,<nnxnp>,--,--,np,--,--,--,nn,nn,--,np,np,--,nn,nn,--,np,--,nn,np,nn,np,np,np,--,np,np,--,nn,np,--,--,nn,--,nn,np,np,nn,--,--,--,nn,--,--,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,np,--,--,np,--,np,--,--,nn,--,--,np,nn,np,--,nn,np,nn,--,--,np,--,nn,np,nn,np,--,np,--,--,np,nn,--,np,--
*_SCFLD116_121690,<nnxnp>,--,--,np,--,--,--,nn,nn,--,np,np,--,nn,nn,--,np,--,nn,np,nn,np,np,np,--,np,np,--,nn,np,--,--,np,--,nn,np,np,nn,--,--,--,nn,--,--,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,np,--,--,np,--,np,--,--,nn,--,--,np,nn,np,--,nn,np,nn,--,--,np,--,nn,np,nn,np,--,np,--,--,np,nn,--,np,--
*_SCFLD116_230139,<nnxnp>,np,np,nn,--,--,--,--,np,--,nn,--,--,--,np,--,--,nn,--,--,--,--,--,--,--,nn,nn,np,--,nn,np,--,--,--,--,nn,nn,--,nn,--,--,np,nn,nn,nn,nn,np,--,np,nn,--,nn,np,--,--,np,--,--,--,nn,--,nn,nn,nn,np,np,nn,nn,np,nn,--,--,nn,--,--,--,--,--,--,--,--,nn,--,--,--,--,--,--,np,nn,--
*_SCFLD116_230274,<nnxnp>,np,--,--,--,nn,--,--,np,nn,nn,nn,np,--,np,np,--,nn,np,np,np,nn,nn,nn,--,nn,nn,np,--,nn,np,--,np,np,--,nn,nn,np,nn,--,--,np,nn,nn,nn,nn,np,nn,np,--,nn,nn,np,--,np,np,--,--,nn,nn,--,nn,nn,nn,np,np,--,nn,np,nn,--,--,nn,--,--,--,--,--,--,nn,--,nn,--,nn,--,nn,--,np,np,--,nn
*_SCFLD116_251480,<nnxnp>,nn,nn,np,--,np,--,nn,--,--,--,--,nn,--,nn,nn,--,--,nn,np,--,--,np,np,--,np,np,nn,--,np,nn,np,--,--,--,np,np,nn,np,--,--,nn,np,np,np,np,nn,np,--,--,np,np,nn,--,nn,--,np,nn,--,np,np,np,np,np,nn,--,np,--,--,--,--,nn,np,nn,--,--,np,np,nn,np,--,np,--,np,np,np,np,nn,nn,np,--
*_SCFLD116_257615,<nnxnp>,--,--,nn,--,nn,np,--,--,--,nn,--,np,--,np,--,nn,nn,np,nn,np,nn,nn,nn,--,nn,nn,--,np,--,--,--,np,np,np,nn,--,np,nn,--,--,np,--,--,--,nn,np,nn,np,nn,nn,nn,np,np,np,--,nn,--,--,nn,--,nn,nn,nn,--,--,nn,nn,np,nn,--,--,nn,np,np,--,--,nn,--,--,--,--,--,nn,--,--,--,np,np,nn,nn
*_SCFLD116_257621,<nnxnp>,--,--,nn,--,nn,np,--,--,--,--,--,np,--,np,--,nn,nn,np,nn,np,nn,nn,--,--,nn,--,--,np,--,--,--,np,np,np,nn,--,np,nn,--,--,np,--,--,--,nn,np,nn,np,nn,nn,nn,np,np,np,--,nn,--,--,nn,--,nn,nn,nn,--,--,nn,nn,np,nn,--,--,nn,np,np,--,--,nn,--,--,--,--,--,nn,--,--,--,np,np,nn,nn
*_SCFLD116_281713,<hkxhk>,--,hk,hh,--,hk,--,hk,--,--,--,--,hk,--,--,--,--,hh,--,hh,hk,--,--,hh,--,--,hk,hk,hk,hk,--,hh,--,hk,kk,hk,--,--,--,--,--,hk,hh,--,--,--,kk,hk,kk,--,hk,--,--,kk,--,hk,hh,--,--,--,hk,hh,hh,hh,--,hk,hh,--,kk,hh,--,--,hh,kk,hk,--,--,hh,kk,hh,--,--,--,hh,--,hk,hh,--,kk,--,hk
*_SCFLD116_281722,<hkxhk>,--,hk,hh,--,hk,--,hk,--,--,--,--,hk,--,--,--,--,hh,--,hh,hk,--,--,hh,--,--,hk,hk,hk,hk,--,hh,--,--,kk,hk,--,--,--,--,--,hk,hh,--,--,--,kk,hk,kk,--,hk,--,--,kk,--,hk,hh,--,--,--,hk,hh,hh,hh,--,hk,hh,--,kk,hh,--,--,hh,kk,hk,--,--,hh,kk,hh,--,--,--,hh,--,hk,hh,--,kk,--,hk
*_SCFLD116_317261,<lmxll>,lm,--,lm,--,ll,lm,lm,ll,--,--,--,--,--,lm,--,--,--,lm,--,--,--,ll,lm,--,ll,ll,lm,--,ll,ll,--,ll,lm,ll,ll,lm,--,lm,--,--,lm,--,--,lm,ll,ll,ll,ll,lm,ll,--,ll,--,ll,lm,lm,--,--,lm,ll,--,lm,--,lm,lm,lm,lm,ll,lm,--,--,lm,--,--,lm,--,lm,--,lm,lm,lm,--,--,ll,--,--,lm,ll,lm,--
*_SCFLD116_458006,<lmxll>,ll,--,--,--,lm,--,--,--,ll,--,ll,ll,--,ll,--,--,ll,ll,--,ll,lm,lm,ll,--,lm,lm,--,--,lm,--,ll,lm,--,--,lm,--,lm,--,--,lm,--,--,lm,ll,lm,lm,lm,--,ll,--,ll,lm,--,lm,--,ll,--,ll,ll,lm,ll,ll,--,--,--,ll,ll,lm,ll,--,ll,ll,--,--,--,--,--,--,ll,--,ll,--,--,lm,--,ll,ll,lm,ll,lm
*_SCFLD116_529696,<nnxnp>,--,nn,--,--,--,--,nn,--,--,np,--,nn,--,nn,nn,np,np,nn,--,nn,np,np,np,--,np,np,--,nn,np,nn,np,--,--,nn,np,--,nn,--,--,--,nn,--,np,np,--,nn,np,--,--,np,np,nn,nn,nn,nn,--,--,--,np,np,np,np,np,nn,--,np,--,nn,np,--,--,np,--,--,--,--,np,nn,np,nn,np,--,np,np,np,--,np,--,np,np
*_SCFLD116_529708,<nnxnp>,--,nn,--,--,--,--,nn,--,--,np,--,--,--,nn,nn,np,--,nn,--,nn,np,np,np,--,np,np,--,nn,np,nn,np,--,--,nn,np,--,nn,np,--,--,nn,--,np,np,--,nn,np,--,--,np,np,nn,nn,nn,--,--,--,--,np,np,np,np,np,nn,--,np,--,nn,np,--,--,np,--,--,--,--,np,nn,np,nn,--,--,np,np,np,--,np,--,np,np
*_SCFLD134_388907,<nnxnp>,--,--,nn,--,np,nn,nn,--,np,np,--,--,--,nn,--,--,--,nn,--,nn,np,nn,--,--,np,np,nn,--,np,--,--,--,nn,np,np,--,--,np,--,--,np,--,--,--,np,nn,np,--,np,nn,nn,--,--,nn,nn,np,np,--,--,np,np,np,--,nn,--,np,--,nn,np,np,--,nn,--,nn,--,np,--,--,--,--,nn,--,--,np,np,--,nn,--,--,--
*_SCFLD138_82592,<nnxnp>,np,--,--,--,nn,--,np,--,--,--,nn,np,--,np,--,nn,nn,np,nn,np,--,nn,--,--,nn,nn,np,np,nn,np,--,--,--,--,nn,--,np,--,--,--,np,--,--,nn,nn,np,--,np,nn,nn,nn,np,np,np,np,nn,--,--,--,--,nn,--,nn,np,np,nn,nn,np,nn,--,--,nn,--,--,--,--,--,--,nn,np,--,--,--,--,--,nn,np,np,nn,nn
*_SCFLD138_82617,<nnxnp>,nn,--,--,--,--,--,nn,--,--,--,np,nn,--,nn,--,np,np,--,np,--,--,np,--,--,np,np,--,nn,np,nn,--,--,--,--,np,--,nn,--,--,--,nn,--,--,np,np,nn,--,nn,--,np,np,--,nn,nn,nn,np,--,--,--,--,np,--,--,nn,nn,np,np,nn,np,--,--,np,--,--,--,--,--,--,np,nn,--,--,--,--,--,np,--,nn,np,np
*_SCFLD138_82695,<nnxnp>,--,--,np,--,--,nn,nn,--,--,--,--,nn,--,nn,--,np,np,--,--,nn,--,--,--,--,--,nn,nn,--,--,--,--,--,--,nn,np,--,nn,np,--,--,--,np,--,np,np,nn,np,--,np,np,--,--,nn,nn,nn,np,--,--,--,--,np,np,np,nn,--,--,--,--,np,nn,nn,np,nn,--,nn,--,nn,nn,np,nn,--,--,np,np,np,--,--,nn,np,--
*_SCFLD138_159278,<nnxnp>,--,nn,np,--,--,--,nn,--,np,np,--,nn,--,nn,nn,np,np,--,np,--,np,np,np,--,--,--,nn,--,np,--,--,--,--,nn,np,np,nn,np,--,--,nn,np,np,--,np,nn,np,--,np,--,np,--,nn,nn,nn,np,--,--,np,np,np,--,np,nn,nn,np,--,--,np,nn,nn,np,nn,--,--,np,np,--,--,--,np,nn,np,np,np,np,nn,nn,--,np
*_SCFLD138_159401,<nnxnp>,--,--,--,--,np,nn,nn,nn,--,np,--,--,--,nn,--,np,--,nn,np,--,--,np,--,--,--,np,--,--,--,nn,np,--,nn,--,np,np,--,np,--,--,nn,np,np,--,np,nn,--,nn,np,np,np,nn,--,nn,nn,np,--,--,--,--,np,--,np,--,--,np,np,--,np,--,nn,--,nn,--,--,np,np,nn,np,nn,--,--,np,np,np,--,nn,nn,np,np
*_SCFLD138_168357,<nnxnp>,np,np,nn,--,--,--,np,np,--,nn,--,--,--,np,--,--,--,np,nn,np,--,nn,nn,--,nn,nn,--,np,--,--,nn,--,np,--,nn,--,np,nn,--,--,np,nn,--,--,nn,np,nn,--,--,nn,nn,--,np,--,np,nn,np,--,nn,nn,nn,nn,nn,--,np,nn,--,--,nn,np,--,nn,np,--,--,--,--,np,--,--,nn,--,nn,--,--,--,np,np,nn,nn
*_SCFLD138_245539,<nnxnp>,--,np,nn,--,--,--,np,np,--,nn,--,np,--,np,np,nn,nn,--,--,--,nn,nn,nn,--,nn,nn,np,np,nn,--,nn,np,--,np,nn,nn,np,nn,--,nn,np,nn,nn,nn,nn,np,nn,--,nn,nn,nn,--,np,np,--,nn,--,nn,nn,nn,nn,--,--,np,np,nn,nn,np,--,np,np,nn,--,--,--,--,nn,np,nn,--,nn,--,nn,nn,nn,--,np,np,nn,nn
*_SCFLD138_298059,<nnxnp>,np,--,--,--,nn,--,np,--,--,nn,nn,np,--,np,--,--,nn,np,nn,np,nn,--,nn,--,nn,--,--,np,nn,--,nn,--,--,--,--,--,--,--,--,--,np,--,nn,nn,nn,np,nn,--,nn,nn,--,np,np,--,--,--,np,--,--,nn,nn,--,nn,np,--,nn,nn,np,nn,--,--,nn,--,--,--,--,nn,--,nn,--,--,--,nn,nn,nn,--,np,np,nn,--
*_SCFLD138_337827,<hkxhk>,--,--,--,--,hk,hk,--,kk,--,hh,--,hk,--,kk,--,hk,--,hk,hh,--,--,hk,--,--,--,--,hk,hk,hk,kk,--,--,--,kk,hk,--,kk,--,--,--,hk,--,hk,hh,--,--,hk,kk,hh,hk,hk,kk,kk,kk,--,hh,--,--,hh,--,--,hh,--,--,hk,hh,--,--,hh,--,hk,hh,kk,--,--,--,hh,kk,--,hk,hh,--,hh,hk,hk,--,hk,--,--,hk
*_SCFLD138_352731,<hkxhk>,--,hk,hh,--,hk,--,--,--,--,hh,--,hk,--,kk,--,hk,hh,hk,--,hk,--,--,--,--,hk,hk,hk,hk,--,--,hh,--,hk,--,--,hh,kk,--,--,--,hk,hh,--,--,hk,kk,hk,--,--,--,--,kk,kk,--,--,--,--,--,hh,hk,hh,hh,--,hk,hk,--,--,kk,--,kk,hk,hh,--,--,--,hh,hh,--,--,--,hh,--,--,--,--,hh,hk,--,hh,--
*_SCFLD138_371755,<hkxhk>,--,--,hh,--,hk,hk,hk,kk,--,hh,--,hk,--,kk,hk,hk,--,hk,--,hk,hk,hk,--,--,hk,--,--,hk,hk,kk,--,--,--,--,hk,--,kk,--,--,--,--,hh,hk,hh,--,kk,hk,kk,--,hk,--,--,--,kk,hk,--,--,hh,hh,--,hh,--,--,--,hk,--,--,kk,hh,--,--,hh,kk,--,--,hh,hh,kk,--,--,hh,--,--,hk,--,--,hk,--,hh,hk
*_SCFLD138_371796,<hkxhk>,--,--,hh,--,hk,hk,hk,kk,--,hh,--,hk,--,kk,hk,hk,--,hk,--,hk,hk,hk,hh,--,hk,--,hk,hk,hk,kk,--,--,--,kk,hk,hh,kk,--,--,--,kk,hh,hk,hh,--,kk,hk,kk,hh,--,--,--,--,kk,hk,hh,--,hh,--,--,hh,hh,--,hk,hk,hh,--,kk,hh,kk,--,hh,kk,--,hk,hh,hh,kk,--,--,hh,--,--,hk,--,--,hk,kk,hh,hk
*_SCFLD138_371816,<hkxhk>,--,--,hh,--,hk,hk,hk,kk,--,hh,--,hk,--,kk,hk,hk,--,hk,hh,hk,hk,hk,hh,--,hk,--,--,hk,hk,kk,--,--,hk,--,hk,hh,kk,hh,--,--,kk,hh,hk,hh,--,kk,hk,kk,hh,hk,--,kk,--,kk,hk,hh,--,hh,--,--,hh,hh,--,hk,hk,--,--,kk,hh,kk,--,hh,kk,--,hk,hh,hh,kk,--,hk,hh,--,--,hk,--,--,hk,kk,hh,hk
*_SCFLD138_378001,<nnxnp>,--,np,--,--,nn,--,--,--,--,nn,--,--,--,np,--,--,--,np,nn,np,nn,--,--,--,nn,nn,np,np,nn,--,nn,--,np,--,nn,nn,--,--,nn,--,np,nn,nn,--,nn,np,nn,--,--,nn,--,np,--,np,np,nn,--,nn,--,--,--,nn,--,np,np,nn,--,np,nn,np,--,nn,--,--,--,nn,nn,--,nn,--,nn,--,nn,nn,--,--,np,np,nn,--
*_SCFLD138_378038,<hkxhk>,--,--,--,--,hk,--,--,--,--,hh,hh,--,--,kk,--,--,--,--,--,--,hk,--,--,--,--,hk,hk,hk,hk,--,hh,--,hk,--,hk,hh,--,--,--,--,hk,--,hk,--,hk,kk,hk,--,--,hk,--,kk,--,kk,hk,hh,--,hh,--,--,--,hh,--,hk,--,hh,--,kk,hh,kk,--,hh,--,--,--,hh,hh,--,hh,--,hh,--,hh,hk,--,--,hk,kk,hh,--
*_SCFLD138_382711,<hkxhk>,--,hk,hh,--,hk,--,--,--,hh,--,hh,--,--,kk,--,hk,hh,hk,hh,hk,hk,hk,--,--,hk,--,hk,hk,hk,--,--,--,hk,--,hk,hh,--,--,--,--,hk,--,--,--,--,kk,hk,kk,hh,hk,--,--,kk,--,hk,--,--,--,hh,hk,hh,--,--,hk,hh,--,hh,kk,--,--,--,hh,kk,hk,hk,hh,--,--,--,hk,--,--,hh,--,--,--,--,kk,--,--
*_SCFLD138_405313,<hkxhk>,kk,kk,hk,--,hh,--,--,--,--,--,hk,--,kk,hk,kk,hh,kk,--,--,--,hh,hh,--,--,--,hh,kk,--,hh,--,hk,--,kk,hk,hh,hh,--,hk,--,--,kk,--,--,hk,--,hk,--,hk,hk,hh,hk,--,hk,--,kk,--,--,hk,hk,hh,--,hk,--,--,--,hk,--,hk,hk,hk,--,hk,hk,--,--,hk,--,hk,hk,--,hk,--,--,hh,hh,--,kk,--,hk,hh
*_SCFLD138_405345,<hkxhk>,kk,kk,hk,--,hh,--,--,--,--,--,--,--,kk,hk,--,hh,--,--,--,--,hh,hh,--,--,--,hh,--,--,hh,--,hk,--,--,--,hh,hh,--,hk,--,--,kk,--,hh,hk,--,hk,--,hk,hk,--,hk,--,hk,--,kk,hk,--,--,hk,hh,hk,hk,--,--,--,hk,--,hk,hk,hk,--,hk,hk,--,--,hk,--,hk,hk,--,hk,--,--,--,hh,--,kk,--,hk,hh
*_SCFLD138_412389,<lmxll>,--,--,--,--,lm,--,ll,--,--,ll,--,--,--,lm,ll,lm,ll,--,--,--,--,lm,ll,--,--,--,ll,--,lm,lm,ll,--,--,lm,--,ll,lm,ll,--,--,ll,ll,--,--,lm,--,lm,--,ll,lm,ll,lm,lm,lm,--,ll,--,--,ll,lm,ll,ll,ll,--,--,ll,--,--,--,lm,ll,ll,--,--,--,ll,ll,--,ll,--,ll,--,--,lm,lm,--,ll,lm,ll,lm
*_SCFLD138_425976,<hkxhk>,--,--,hk,--,--,--,--,--,hk,hk,hk,hh,--,hk,--,--,hk,hh,hk,--,kk,--,hk,--,kk,kk,hh,hh,kk,hk,hk,--,--,hk,--,--,--,hk,--,--,hh,kk,kk,hk,kk,hk,--,--,--,kk,--,--,hk,hh,hh,hk,hk,--,hk,--,hk,hk,--,--,hh,--,hk,hk,--,hk,--,hk,hk,--,--,hk,--,--,hk,--,hk,--,--,--,--,--,hh,--,hk,kk
*_SCFLD138_469808,<lmxll>,--,--,ll,--,--,--,--,--,--,--,--,ll,--,lm,ll,--,ll,--,ll,--,lm,lm,ll,--,--,--,--,--,--,--,ll,--,lm,--,lm,ll,--,--,--,--,lm,ll,lm,--,--,lm,lm,--,ll,lm,ll,lm,lm,--,ll,--,--,ll,ll,lm,ll,ll,ll,--,--,ll,--,lm,ll,--,ll,ll,lm,--,--,ll,ll,lm,--,--,ll,--,ll,--,lm,--,--,lm,lm,lm
*_SCFLD138_469836,<nnxnp>,--,--,np,--,--,--,--,--,--,--,--,nn,--,nn,nn,--,np,--,np,--,--,--,--,--,--,--,nn,--,--,--,np,--,nn,--,np,np,--,--,--,--,nn,np,np,--,--,nn,np,--,--,np,np,nn,nn,--,nn,np,--,np,np,np,--,np,np,--,--,np,--,nn,np,--,nn,np,nn,--,--,np,np,--,--,nn,np,--,np,--,np,--,--,nn,np,np
*_SCFLD138_485703,<nnxnp>,nn,nn,np,--,--,--,nn,nn,--,--,np,nn,--,--,nn,--,--,--,--,nn,np,--,--,--,np,np,nn,nn,np,nn,--,nn,--,--,np,np,--,--,--,--,nn,np,np,np,--,nn,np,--,--,np,np,nn,nn,nn,--,np,--,np,--,--,--,np,np,--,nn,np,--,nn,--,--,--,np,--,--,--,np,np,--,np,nn,np,--,--,--,--,--,--,nn,np,np
*_SCFLD138_536000,<lmxll>,ll,ll,ll,--,--,--,ll,--,--,ll,ll,ll,--,lm,--,lm,ll,--,ll,ll,lm,lm,--,--,lm,--,--,ll,--,lm,--,--,ll,--,lm,ll,lm,--,--,--,ll,--,--,ll,lm,lm,--,lm,ll,lm,--,lm,--,lm,ll,ll,lm,--,ll,--,--,ll,ll,ll,--,--,ll,--,--,--,--,--,lm,ll,ll,ll,ll,--,ll,--,--,--,ll,lm,lm,--,--,lm,ll,--
*_SCFLD138_559416,<nnxnp>,--,--,--,--,--,--,--,--,--,nn,--,np,--,np,--,--,--,np,--,np,nn,nn,nn,--,--,nn,np,--,nn,--,--,--,--,--,--,--,--,nn,--,--,--,nn,--,nn,nn,np,nn,np,--,nn,--,--,--,np,np,nn,np,--,nn,--,nn,nn,nn,np,--,--,nn,np,--,np,--,nn,--,--,--,--,nn,--,nn,--,--,--,nn,nn,nn,--,np,nn,nn,nn
*_SCFLD138_577125,<hkxhk>,--,kk,--,--,--,kk,--,--,--,hk,--,kk,--,hk,--,hh,hk,kk,hk,--,--,hh,hk,--,hh,hh,kk,kk,--,hk,hk,--,--,hk,hh,hk,hk,hk,--,--,--,hk,hh,hk,--,hk,hh,hk,--,hh,hk,--,hk,hk,kk,hk,--,--,hk,hh,hk,hk,hk,kk,kk,hk,hk,--,--,--,--,hk,--,--,--,--,--,--,hk,--,--,--,hk,--,hh,--,--,--,hk,--
*_SCFLD138_577154,<hkxhk>,--,kk,--,--,--,kk,--,--,--,hk,--,kk,--,hk,--,hh,hk,kk,hk,--,--,hh,hk,--,hh,hh,kk,kk,--,hk,hk,--,--,hk,hh,hk,hk,hk,--,--,--,--,hh,hk,--,hk,hh,hk,--,hh,hk,--,hk,hk,kk,hk,--,--,hk,hh,hk,hk,hk,kk,kk,hk,hk,--,--,--,--,hk,--,--,--,--,hk,--,hk,--,--,--,hk,--,hh,--,--,--,hk,--
