V1,V2,V3
*_SCFLD2_402718,<hkxhk>,--,--,kk,--,--,--,kk,hh,--,hk,--,--,--,hk,--,hk,--,hk,kk,hk,--,hk,--,--,--,--,--,hk,hh,--,hk,--,--,--,kk,hh,kk,hh,--,--,--,kk,--,hk,kk,kk,kk,--,--,hk,--,--,--,kk,hk,--,--,--,hh,hk,--,--,--,--,--,hh,hk,hh,hh,--,hh,hk,hh,--,--,kk,hk,--,hk,--,--,--,--,hh,hh,--,hh,--,kk,kk
*_SCFLD2_402825,<hkxhk>,hk,hk,kk,--,hk,--,kk,--,--,hk,kk,--,hk,hk,hk,--,hh,hk,kk,--,--,--,hk,--,--,hh,kk,--,--,--,hk,--,--,--,kk,--,kk,--,--,--,hk,--,--,hk,kk,kk,kk,hk,--,hk,hk,hk,hh,kk,hk,kk,--,--,hh,--,hh,hk,hh,hk,hk,--,hk,--,hh,hk,--,hk,--,hh,--,--,hk,--,--,--,hk,--,hk,--,hh,--,hh,--,kk,kk
*_SCFLD2_437719,<hkxhk>,--,--,--,--,hk,--,kk,hh,--,hk,kk,hk,hk,hk,--,hk,--,hk,kk,--,hh,hk,hk,--,hk,--,kk,hk,hh,kk,hk,--,hh,--,kk,hh,kk,hh,--,--,hk,kk,hh,hk,--,kk,kk,--,hk,hk,hk,hk,hh,kk,hk,kk,--,--,hh,--,--,hk,--,hk,hk,hh,hk,hh,--,hk,hh,hk,hh,hh,--,--,--,--,hk,--,--,--,kk,hh,hh,--,hh,--,kk,kk
*_SCFLD2_676086,<nnxnp>,--,np,np,--,np,--,np,nn,--,np,np,nn,nn,np,--,--,--,np,np,nn,nn,nn,nn,--,np,nn,np,nn,nn,np,nn,--,nn,nn,np,nn,np,nn,--,--,nn,np,--,--,--,np,np,--,nn,np,--,nn,--,np,np,np,nn,--,nn,--,nn,--,--,np,nn,--,np,nn,nn,np,nn,nn,--,--,--,np,np,--,np,nn,np,--,--,nn,--,--,nn,nn,np,--
*_SCFLD2_676092,<nnxnp>,--,np,np,--,np,--,np,nn,--,np,--,nn,nn,np,--,np,--,np,np,nn,nn,nn,nn,--,np,nn,np,nn,nn,np,nn,--,nn,nn,np,nn,np,nn,--,--,nn,np,--,--,np,np,np,--,nn,--,--,nn,--,np,np,np,nn,--,nn,--,nn,--,--,np,nn,--,np,nn,nn,np,nn,nn,--,--,--,np,np,--,np,--,np,--,--,nn,--,--,nn,nn,np,--
*_SCFLD2_676120,<nnxnp>,--,np,np,--,np,--,np,--,--,np,--,nn,nn,np,--,np,--,np,np,nn,nn,nn,--,--,np,nn,np,nn,nn,np,nn,--,nn,nn,np,nn,np,nn,--,--,nn,np,--,--,--,np,np,--,nn,--,--,nn,--,np,--,np,nn,--,nn,--,nn,--,--,np,--,--,np,nn,nn,np,nn,nn,--,--,--,np,--,--,np,--,np,--,--,nn,--,--,nn,nn,np,--
*_SCFLD2_965766,<hkxhk>,hk,--,--,--,hk,hh,kk,hh,--,hk,--,--,--,hk,--,hk,hh,hk,--,hk,--,hk,hk,--,hk,hh,--,hk,--,--,--,hh,hh,--,kk,--,--,hh,--,--,hk,--,hh,hk,--,kk,kk,hk,hk,hk,--,--,hh,--,--,kk,hk,--,hh,--,hk,hk,--,--,hk,hh,hk,--,hh,--,hh,hk,--,--,--,kk,hk,--,--,--,hk,--,--,--,hh,hk,hh,hk,--,kk
*_SCFLD2_1007192,<hkxhk>,--,--,kk,--,--,--,--,hh,--,--,kk,--,--,hk,--,hk,hk,hk,kk,--,hh,hk,hk,--,hk,hh,--,--,hh,--,hk,--,--,hh,kk,hh,kk,hh,--,--,hk,--,hh,hk,--,--,kk,hk,hk,hk,hk,--,--,--,--,--,--,--,hh,hk,hh,--,--,hk,hk,hh,hk,hh,hh,hk,hh,hk,hh,--,--,kk,hk,--,--,--,hk,hk,kk,hh,hh,--,hh,--,--,--
*_SCFLD2_1007225,<hkxhk>,--,--,kk,--,--,--,--,--,--,--,--,--,--,hk,--,hk,hk,hk,kk,--,hh,hk,hk,--,hk,hh,--,--,hh,--,hk,--,--,hh,kk,hh,kk,hh,--,--,hk,--,hh,hk,--,--,kk,hk,hk,hk,hk,--,--,--,hk,--,--,--,hh,hk,hh,--,--,hk,hk,hh,hk,hh,hh,hk,hh,hk,hh,--,--,kk,hk,--,--,--,hk,--,--,hh,--,--,hh,--,--,--
*_SCFLD2_1070483,<hkxhk>,--,hk,kk,--,--,--,kk,--,--,hk,kk,--,--,hk,--,--,--,hk,kk,--,hh,--,--,--,hk,--,kk,--,--,kk,hk,--,--,--,kk,--,kk,--,--,--,--,kk,hh,hk,kk,kk,kk,--,--,hk,kk,hk,hh,kk,--,kk,--,--,hh,hk,--,--,--,hk,hk,--,hk,hh,--,--,--,hk,hh,--,hk,kk,--,--,hk,--,--,--,--,hh,--,--,hh,hh,kk,--
*_SCFLD2_1070591,<hkxhk>,--,--,kk,--,--,--,kk,--,--,hk,kk,--,--,hk,--,hk,hk,hk,--,hk,hh,hk,hk,--,hk,hh,kk,--,hh,--,hk,--,--,--,--,hh,--,hh,--,--,hk,kk,hh,--,kk,kk,--,hk,hk,hk,--,hk,--,kk,--,kk,--,--,--,hk,--,hk,--,--,hk,hh,hk,hh,hh,hk,--,hk,hh,--,--,kk,--,--,--,--,hk,--,kk,--,--,--,--,--,kk,kk
*_SCFLD2_1093277,<lmxll>,--,lm,ll,--,--,--,ll,--,--,--,ll,ll,--,lm,--,--,ll,--,ll,--,lm,ll,ll,--,lm,lm,ll,ll,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,ll,lm,ll,--,lm,lm,ll,ll,ll,lm,ll,lm,ll,--,--,ll,--,--,ll,ll,lm,--,lm,--,lm,lm,ll,lm,lm,lm,--,--,lm,ll,--,--,lm,ll,lm,lm,--,ll,--,--,ll,--,lm,--,lm,--,ll,ll
*_SCFLD2_1093295,<lmxll>,--,lm,ll,--,--,--,ll,--,ll,--,ll,ll,--,lm,--,--,ll,--,ll,--,lm,ll,ll,--,lm,lm,ll,ll,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,ll,lm,ll,--,lm,lm,ll,ll,ll,lm,ll,lm,ll,--,--,ll,--,--,ll,ll,lm,--,lm,--,--,lm,ll,lm,lm,--,--,--,lm,ll,--,--,lm,ll,lm,lm,--,ll,--,--,ll,--,lm,--,lm,--,ll,--
*_SCFLD2_1093326,<lmxll>,--,lm,ll,--,--,--,ll,--,ll,--,--,ll,--,lm,--,--,ll,--,--,--,lm,ll,ll,--,lm,lm,ll,ll,--,--,--,--,--,--,ll,--,ll,--,ll,--,ll,--,lm,lm,--,ll,ll,lm,--,lm,ll,--,--,ll,--,--,ll,ll,lm,--,lm,--,--,lm,ll,lm,lm,--,--,--,lm,ll,--,--,--,ll,--,lm,--,ll,--,--,ll,--,lm,--,lm,--,ll,--
*_SCFLD2_1105415,<lmxll>,--,lm,--,--,--,--,ll,lm,ll,lm,ll,--,--,lm,ll,lm,ll,lm,ll,--,lm,ll,--,--,--,--,--,ll,--,--,ll,--,--,--,ll,lm,--,lm,--,--,ll,--,lm,--,--,--,ll,--,ll,lm,ll,--,lm,ll,--,--,--,--,lm,lm,--,ll,lm,--,ll,lm,--,lm,lm,--,lm,ll,lm,--,--,ll,--,lm,lm,ll,--,--,ll,lm,--,--,--,--,--,ll
*_SCFLD2_1419221,<lmxll>,--,--,lm,--,ll,--,lm,--,--,ll,--,lm,--,ll,--,ll,lm,ll,lm,--,ll,--,lm,--,ll,--,lm,lm,ll,lm,lm,ll,--,--,lm,ll,lm,ll,--,--,lm,lm,--,ll,lm,lm,lm,ll,lm,ll,lm,--,ll,lm,--,--,lm,lm,ll,ll,--,lm,ll,--,lm,ll,ll,--,ll,--,ll,lm,--,ll,--,lm,ll,ll,ll,--,--,--,lm,ll,ll,ll,ll,ll,lm,lm
*_SCFLD2_1467599,<lmxll>,--,lm,--,--,lm,lm,--,--,--,--,ll,--,--,lm,ll,lm,ll,lm,ll,--,lm,--,--,--,lm,lm,--,ll,lm,--,--,--,--,--,ll,lm,ll,--,--,--,ll,--,lm,lm,ll,ll,ll,--,ll,lm,ll,--,lm,ll,lm,--,--,--,lm,--,--,ll,lm,lm,ll,lm,--,--,--,lm,--,ll,--,--,--,--,--,--,lm,--,--,--,ll,lm,--,--,lm,--,ll,ll
*_SCFLD2_1467904,<lmxll>,--,lm,--,--,lm,lm,ll,lm,--,lm,--,ll,lm,lm,--,lm,ll,--,ll,ll,lm,ll,ll,--,lm,lm,ll,ll,lm,ll,ll,--,--,--,ll,lm,ll,ll,--,lm,ll,--,lm,ll,ll,ll,ll,--,--,lm,ll,ll,lm,ll,--,--,--,--,lm,--,--,ll,lm,lm,ll,--,--,lm,lm,lm,--,--,lm,--,--,ll,--,lm,--,--,--,--,ll,lm,lm,--,lm,--,ll,ll
*_SCFLD2_1486699,<lmxll>,ll,--,ll,--,lm,--,ll,lm,--,lm,ll,ll,--,lm,--,lm,ll,lm,ll,ll,lm,--,ll,--,--,lm,ll,ll,lm,--,ll,--,--,--,ll,lm,--,lm,--,--,ll,ll,lm,lm,ll,ll,ll,--,--,lm,ll,ll,lm,--,--,ll,--,ll,lm,lm,lm,ll,lm,--,ll,--,lm,lm,lm,--,lm,ll,lm,--,--,ll,lm,--,lm,ll,lm,--,ll,--,lm,lm,lm,--,ll,ll
*_SCFLD2_1486728,<lmxll>,ll,--,ll,--,lm,--,ll,--,--,lm,--,ll,--,lm,--,lm,--,lm,--,ll,lm,--,ll,--,--,lm,ll,ll,lm,--,ll,--,--,--,--,lm,--,lm,--,--,ll,--,lm,lm,--,ll,ll,--,--,lm,ll,--,lm,--,--,ll,--,ll,lm,--,lm,ll,lm,--,ll,--,lm,--,lm,--,--,ll,--,--,--,ll,lm,--,lm,ll,lm,--,ll,--,--,--,lm,--,ll,ll
*_SCFLD2_1486738,<lmxll>,ll,--,ll,--,lm,--,ll,lm,--,lm,--,ll,--,lm,--,lm,--,lm,ll,ll,lm,--,ll,--,--,lm,ll,ll,lm,--,ll,--,--,--,--,lm,--,lm,--,--,ll,--,lm,lm,--,ll,ll,--,--,lm,ll,--,--,--,--,ll,--,--,lm,--,lm,ll,lm,--,ll,--,lm,lm,--,--,--,ll,lm,--,--,ll,lm,--,lm,ll,lm,--,ll,--,--,--,lm,--,ll,ll
*_SCFLD2_1735918,<nnxnp>,--,np,nn,--,--,--,--,nn,--,np,np,--,--,np,--,np,nn,np,np,nn,nn,--,nn,--,np,nn,np,--,nn,np,nn,--,nn,nn,np,--,np,nn,--,--,nn,np,nn,--,np,np,np,np,nn,np,--,nn,nn,np,--,np,--,--,nn,--,nn,nn,nn,np,nn,nn,np,--,--,--,nn,nn,nn,nn,--,np,np,np,np,--,np,--,np,nn,nn,np,nn,nn,np,np
*_SCFLD2_1914957,<lmxll>,--,--,lm,--,ll,--,lm,ll,lm,--,--,lm,--,ll,lm,ll,lm,ll,lm,lm,--,lm,lm,--,--,ll,lm,--,--,--,--,--,--,--,lm,--,lm,ll,--,--,lm,lm,--,ll,--,lm,--,--,lm,ll,lm,lm,--,lm,--,lm,lm,--,--,--,ll,--,ll,--,--,--,--,--,--,ll,--,lm,ll,--,--,--,--,--,--,--,ll,--,--,--,--,ll,--,--,lm,lm
*_SCFLD2_2297879,<nnxnp>,np,--,--,--,--,--,nn,--,--,--,--,np,--,nn,--,nn,np,nn,nn,np,np,np,--,--,nn,np,--,--,np,nn,--,--,np,np,nn,np,nn,np,--,--,np,nn,np,--,--,nn,--,nn,--,nn,np,np,np,nn,nn,--,--,np,np,--,np,np,np,nn,--,np,nn,--,np,nn,np,np,--,--,--,--,nn,nn,nn,--,--,--,--,np,np,--,np,np,nn,nn
*_SCFLD2_2787816,<nnxnp>,--,--,--,--,--,nn,np,nn,--,np,--,--,--,np,--,--,nn,--,--,--,nn,nn,--,--,np,--,np,nn,--,--,np,--,nn,--,np,--,--,nn,--,--,nn,np,nn,np,np,np,--,--,nn,np,nn,nn,nn,np,--,np,--,nn,nn,--,nn,nn,nn,--,--,nn,np,--,nn,np,nn,nn,--,--,--,np,np,np,np,--,np,--,np,--,--,--,nn,--,np,--
*_SCFLD2_2811145,<nnxnp>,--,np,np,--,np,--,--,nn,--,--,np,nn,--,np,nn,np,--,np,--,nn,nn,nn,nn,--,np,nn,--,nn,--,--,np,nn,--,--,np,nn,np,--,--,--,nn,np,nn,--,--,np,np,--,nn,np,nn,nn,nn,np,np,np,--,--,nn,np,--,nn,--,np,nn,--,np,nn,nn,--,--,nn,nn,--,--,--,--,--,np,nn,np,--,np,--,--,--,nn,nn,np,--
*_SCFLD2_3126828,<lmxll>,--,--,ll,--,ll,--,lm,ll,--,--,--,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,--,--,ll,lm,lm,--,lm,lm,--,ll,--,lm,--,lm,ll,--,--,lm,lm,--,ll,--,lm,lm,--,--,ll,lm,lm,ll,lm,ll,--,--,lm,ll,--,--,--,ll,lm,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,--,lm,--,ll,ll,lm,--,--,lm,--,ll,ll,ll,--,lm,lm
*_SCFLD2_3126874,<lmxll>,--,--,ll,--,--,ll,lm,--,--,ll,lm,lm,--,ll,lm,ll,lm,ll,lm,--,--,--,lm,--,--,ll,--,--,--,lm,lm,--,ll,lm,lm,--,lm,ll,--,ll,--,--,ll,--,lm,--,--,--,lm,--,lm,--,ll,--,--,--,--,--,--,--,--,lm,ll,lm,lm,ll,ll,--,--,--,ll,lm,--,--,--,--,ll,ll,ll,--,--,lm,--,--,--,--,ll,--,lm,--
*_SCFLD2_3309214,<lmxll>,--,lm,--,--,--,--,ll,lm,--,lm,--,ll,--,lm,ll,lm,--,--,ll,ll,--,--,--,--,lm,lm,ll,--,lm,--,ll,--,--,ll,ll,lm,ll,--,--,--,ll,--,--,--,ll,ll,ll,lm,ll,lm,--,--,lm,ll,lm,ll,--,ll,lm,--,--,ll,--,--,--,lm,--,ll,lm,--,--,ll,--,--,--,ll,--,--,--,ll,lm,--,ll,--,--,--,lm,--,ll,ll
*_SCFLD2_3345331,<hkxhk>,hk,--,hk,--,hk,--,kk,--,kk,hk,kk,hk,--,hk,--,hk,--,hk,kk,hh,hh,--,hk,kk,hk,--,--,hk,hk,kk,kk,--,--,--,--,hh,kk,hh,--,--,hk,kk,hh,hk,kk,kk,kk,hk,hk,hk,hk,hk,hh,--,hk,kk,--,hk,hh,hk,hh,hk,--,--,hk,hh,--,hk,hh,hk,hh,hk,hh,--,--,kk,hk,hk,hk,hk,hk,--,kk,hh,hh,--,hh,hh,--,kk
*_SCFLD2_3480863,<nnxnp>,--,nn,nn,--,nn,--,--,--,--,nn,--,np,--,nn,--,nn,--,nn,--,--,--,--,np,--,--,--,nn,np,nn,--,nn,--,np,--,nn,np,--,--,--,--,--,nn,np,nn,nn,--,--,--,--,nn,np,np,--,nn,nn,nn,np,--,--,nn,np,--,np,nn,np,--,nn,np,np,--,np,np,--,--,--,--,nn,nn,nn,np,nn,--,nn,np,np,--,np,--,--,--
*_SCFLD2_3760711,<hkxhk>,--,hh,--,--,--,--,hk,--,--,hh,hk,kk,--,hh,--,--,hk,--,hk,kk,hk,kk,--,--,hh,hk,hk,kk,hh,--,hk,--,hk,--,hk,hk,hk,hk,--,--,kk,kk,--,hh,--,hk,hk,--,kk,hh,kk,--,--,hk,hh,--,--,--,hk,hh,--,kk,--,hk,--,hk,hh,--,--,hh,hk,kk,hk,--,--,hk,hh,hh,--,kk,hh,--,hk,hk,kk,--,hk,hk,hk,hk
*_SCFLD2_3842893,<lmxll>,--,ll,ll,--,ll,--,--,ll,--,ll,--,lm,ll,ll,--,ll,lm,ll,lm,--,ll,--,--,lm,ll,ll,lm,lm,ll,lm,--,--,ll,--,lm,ll,--,ll,--,--,lm,--,ll,ll,--,lm,lm,--,lm,ll,lm,lm,ll,lm,ll,--,--,--,ll,ll,ll,lm,ll,--,ll,ll,--,--,ll,--,--,--,ll,--,--,lm,ll,--,--,lm,ll,--,--,ll,ll,--,ll,--,lm,lm
*_SCFLD59_366419,<lmxll>,--,ll,lm,--,--,--,ll,--,--,lm,--,ll,--,--,lm,ll,--,--,lm,lm,--,ll,lm,--,--,ll,lm,ll,ll,--,lm,--,--,lm,lm,ll,ll,ll,--,--,ll,--,ll,ll,ll,--,lm,--,--,ll,--,lm,lm,--,ll,lm,--,--,ll,--,--,lm,ll,--,lm,ll,--,--,ll,lm,ll,lm,ll,--,--,lm,--,--,--,--,--,--,ll,--,--,--,--,--,lm,lm
*_SCFLD59_572491,<nnxnp>,--,--,--,--,--,--,nn,nn,--,nn,--,np,--,--,np,nn,np,nn,--,--,np,np,np,--,nn,np,nn,nn,--,--,np,--,np,--,--,np,--,--,--,--,np,nn,--,np,nn,np,nn,--,np,nn,np,np,np,np,--,nn,np,np,np,--,--,np,np,--,--,--,nn,np,np,--,np,np,np,--,--,nn,np,--,nn,np,nn,--,nn,np,np,nn,np,--,nn,nn
*_SCFLD63_378282,<nnxnp>,--,--,--,--,--,--,--,np,--,--,nn,--,--,nn,--,nn,nn,--,nn,--,np,np,np,--,--,np,nn,--,nn,nn,nn,nn,--,--,nn,np,nn,nn,--,--,np,np,np,nn,--,nn,nn,--,np,np,nn,np,np,nn,nn,--,--,np,np,nn,np,--,--,nn,--,--,--,--,np,nn,np,--,np,--,--,nn,--,nn,--,--,--,--,nn,--,--,--,np,--,--,nn
*_SCFLD63_615467,<lmxll>,--,--,--,--,ll,--,--,ll,--,ll,--,lm,--,ll,--,ll,lm,ll,lm,--,--,lm,lm,--,--,ll,lm,--,--,--,lm,--,--,--,--,--,--,ll,--,--,lm,lm,ll,lm,--,lm,lm,--,ll,ll,lm,lm,--,lm,--,--,--,--,ll,ll,--,lm,ll,--,lm,ll,--,--,ll,ll,--,lm,--,--,--,lm,ll,ll,ll,--,--,--,lm,--,ll,--,--,--,lm,--
*_SCFLD68_206267,<nnxnp>,--,--,nn,--,nn,--,nn,--,nn,nn,nn,np,--,nn,np,nn,nn,--,nn,--,np,np,np,--,nn,np,nn,np,nn,--,--,--,np,--,nn,--,nn,np,--,np,np,np,np,nn,nn,nn,nn,--,--,nn,np,np,np,--,nn,nn,--,--,np,nn,np,--,np,nn,np,--,--,--,np,--,--,np,--,--,--,nn,nn,nn,nn,--,nn,--,nn,np,np,--,--,np,nn,--
*_SCFLD68_272593,<nnxnp>,--,--,np,--,np,--,np,--,np,np,--,nn,--,--,np,--,--,np,np,nn,nn,nn,nn,--,--,nn,--,--,np,--,np,--,--,nn,np,nn,np,nn,--,--,nn,nn,nn,--,np,--,np,np,nn,np,nn,nn,--,--,np,--,--,--,nn,--,nn,nn,--,np,--,--,--,nn,--,--,nn,nn,nn,--,--,np,np,--,--,--,np,--,np,nn,--,--,nn,--,np,np
*_SCFLD68_272715,<nnxnp>,nn,np,--,--,np,--,--,--,--,--,np,nn,--,np,nn,np,--,np,np,--,--,nn,nn,--,np,nn,np,--,--,--,np,--,--,nn,--,nn,np,--,--,--,nn,nn,nn,np,--,np,np,np,nn,np,nn,nn,nn,--,--,--,--,nn,nn,np,--,nn,nn,np,--,--,--,--,nn,--,--,nn,--,--,--,--,np,--,--,nn,np,--,np,nn,nn,--,nn,--,np,np
*_SCFLD68_413569,<nnxnp>,--,--,--,--,--,--,--,np,--,--,--,np,--,nn,np,--,nn,nn,--,--,--,np,np,--,nn,np,nn,np,nn,nn,--,--,--,np,nn,--,--,--,--,--,np,np,--,nn,--,nn,--,--,np,--,--,--,np,nn,--,--,np,--,--,nn,--,np,np,nn,np,np,--,np,--,--,--,np,np,--,--,nn,nn,--,--,--,nn,--,--,--,np,--,np,np,nn,nn
*_SCFLD80_45547,<hkxhk>,kk,--,--,--,--,kk,hh,kk,hh,--,hk,hh,--,hk,--,--,hh,--,--,hh,hk,hk,hh,--,hk,--,--,--,--,--,hh,hk,--,hk,--,kk,--,hk,--,--,hk,--,hk,hh,hh,hh,hh,--,kk,hk,--,--,--,hh,--,hh,--,--,--,hk,--,hk,hk,hk,hk,--,kk,hk,--,kk,--,hk,kk,kk,--,--,--,--,hk,--,--,--,hh,--,--,--,--,--,--,hh
*_SCFLD80_271397,<nnxnp>,--,--,nn,--,nn,--,nn,np,--,nn,--,nn,--,np,nn,nn,--,nn,nn,--,nn,--,nn,--,--,np,nn,--,--,np,--,--,--,--,nn,np,nn,--,--,--,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,--,nn,--,--,nn,--,np,nn,np,np,--,np,np,np,np,np,np,np,nn,np,--,--,--,nn,nn,nn,nn,--,nn,--,nn,nn,np,--,nn,--,--,nn
*_SCFLD80_452771,<nnxnp>,--,np,np,--,np,nn,--,--,--,--,--,--,--,nn,np,np,--,--,--,--,--,nn,--,--,np,nn,--,--,np,nn,--,--,np,nn,np,nn,--,--,--,nn,nn,nn,np,--,--,np,--,--,nn,nn,--,--,nn,--,np,np,--,--,--,--,--,--,np,--,--,nn,--,--,--,nn,np,nn,--,--,np,--,--,--,np,nn,np,--,np,np,nn,--,np,--,np,np
*_SCFLD80_470853,<nnxnp>,--,--,np,--,np,--,np,--,--,np,nn,np,--,nn,--,--,--,np,np,np,np,nn,np,--,--,nn,np,nn,np,--,--,--,--,--,np,nn,np,np,--,--,nn,nn,np,--,np,np,np,--,nn,nn,np,--,nn,np,--,np,np,--,nn,np,nn,nn,--,nn,nn,nn,nn,--,nn,nn,np,nn,--,--,np,np,np,--,np,nn,np,nn,np,--,nn,--,np,--,--,np
*_SCFLD168_223535,<nnxnp>,--,nn,nn,--,nn,--,--,--,--,nn,--,np,--,nn,--,nn,--,nn,nn,np,np,np,np,--,--,--,--,--,np,--,np,--,--,--,nn,np,--,--,--,nn,np,--,np,np,--,np,nn,--,np,nn,np,np,--,--,nn,nn,--,--,--,nn,--,np,np,--,np,np,--,np,--,--,np,np,--,--,--,nn,np,nn,nn,np,--,--,nn,np,--,--,np,--,--,nn
*_SCFLD168_223657,<nnxnp>,--,--,--,--,np,--,--,np,--,np,--,--,--,np,--,np,--,--,--,--,nn,nn,nn,np,np,nn,np,np,--,np,--,--,--,np,--,--,nn,--,--,--,--,--,--,--,--,nn,np,--,nn,np,--,--,nn,--,np,--,--,--,nn,np,--,nn,nn,np,--,nn,np,--,--,--,nn,nn,--,--,--,np,nn,np,--,--,np,--,np,nn,nn,np,nn,nn,np,np
*_SCFLD168_271885,<nnxnp>,--,--,nn,--,nn,--,nn,--,--,nn,nn,--,--,nn,np,--,np,--,nn,np,np,np,--,--,nn,np,nn,nn,--,--,--,--,--,--,nn,np,--,np,nn,--,np,nn,np,--,--,--,nn,nn,np,nn,--,np,np,--,--,nn,--,--,np,--,np,np,np,--,np,np,nn,np,np,nn,np,np,--,--,--,nn,--,nn,nn,--,--,--,nn,np,np,nn,np,np,nn,nn
