V1,V2,V3
*_SCFLD78_859565,<nnxnp>,--,--,nn,--,--,nn,nn,--,np,nn,nn,--,--,np,--,nn,np,nn,nn,--,np,np,nn,--,--,nn,np,nn,--,--,nn,nn,--,np,np,--,--,nn,nn,--,np,nn,np,nn,--,nn,nn,np,nn,nn,nn,nn,np,np,nn,--,nn,--,--,np,np,nn,np,np,nn,--,np,--,nn,--,nn,nn,--,--,np,np,nn,--,np,--,np,--,np,nn,np,--,nn,--,np,--
*_SCFLD78_859577,<nnxnp>,--,nn,nn,--,np,--,nn,--,np,nn,nn,--,--,np,--,nn,np,nn,nn,--,np,np,nn,--,--,nn,np,nn,--,--,nn,nn,--,np,np,--,--,nn,nn,--,np,nn,np,nn,--,nn,nn,np,nn,nn,nn,nn,np,np,nn,--,nn,--,--,np,np,nn,np,np,nn,--,np,np,nn,--,nn,nn,--,--,np,np,nn,--,np,--,np,np,np,nn,np,--,nn,--,np,--
*_SCFLD78_1416081,<nnxnp>,--,nn,nn,--,np,--,nn,--,--,nn,--,--,--,--,--,--,--,--,--,--,np,np,nn,--,np,--,--,nn,np,--,nn,nn,np,np,--,nn,np,nn,--,--,np,nn,--,--,nn,--,nn,--,--,nn,nn,nn,--,np,nn,--,--,nn,np,--,--,nn,--,np,nn,np,--,--,nn,nn,nn,nn,--,--,--,np,nn,--,--,--,np,--,--,--,--,--,nn,--,--,--
*_SCFLD78_1416136,<nnxnp>,--,--,--,--,--,--,nn,--,--,nn,--,--,--,np,nn,nn,--,nn,nn,nn,np,--,nn,--,--,--,--,--,np,nn,nn,nn,np,--,np,nn,--,nn,--,--,--,--,--,--,--,--,nn,--,nn,nn,nn,nn,np,--,nn,np,--,--,--,--,np,nn,--,np,nn,--,np,--,nn,--,nn,nn,--,--,--,np,--,--,--,--,np,--,np,--,--,--,nn,np,np,--
*_SCFLD78_1540683,<lmxll>,lm,lm,lm,--,--,--,ll,--,--,--,lm,--,--,ll,lm,ll,ll,lm,ll,ll,--,ll,lm,--,lm,ll,--,lm,ll,--,--,--,lm,--,ll,ll,--,ll,--,--,--,ll,--,--,ll,lm,lm,lm,ll,lm,ll,--,ll,--,lm,ll,--,lm,lm,lm,lm,--,--,ll,ll,--,ll,--,ll,--,lm,lm,ll,ll,--,lm,--,ll,--,--,lm,--,ll,--,--,--,lm,--,ll,lm
*_SCFLD78_1868366,<nnxnp>,--,--,--,--,np,--,nn,--,--,nn,--,--,nn,np,nn,--,np,--,nn,--,np,np,nn,--,np,nn,np,nn,--,--,nn,--,np,--,--,nn,np,--,--,--,np,nn,np,--,nn,nn,nn,--,nn,nn,nn,nn,--,--,--,np,--,--,--,--,--,nn,np,--,nn,--,np,np,nn,nn,nn,nn,--,--,--,--,nn,nn,--,--,np,--,np,nn,--,--,--,--,np,np
*_SCFLD78_1868399,<nnxnp>,--,--,--,--,np,--,nn,--,--,nn,--,--,nn,np,nn,--,np,--,nn,--,np,--,nn,--,np,nn,np,nn,--,--,nn,--,np,--,--,nn,np,--,--,--,np,nn,np,--,nn,nn,nn,--,nn,nn,nn,nn,--,--,--,np,--,--,--,--,--,nn,np,--,nn,--,np,--,nn,nn,nn,nn,--,--,--,--,--,nn,--,--,np,--,np,--,--,--,--,--,np,np
*_SCFLD78_1868453,<nnxnp>,--,--,--,--,--,--,--,--,np,nn,nn,nn,--,np,--,--,np,nn,--,--,np,np,nn,--,--,--,--,--,np,nn,--,--,--,--,np,nn,--,--,--,--,--,nn,np,nn,--,nn,nn,--,nn,nn,nn,--,np,np,nn,np,nn,--,np,np,--,nn,np,np,--,np,--,np,nn,nn,--,nn,--,--,--,np,nn,nn,np,--,--,--,np,--,--,--,nn,np,np,--
*_SCFLD78_1868472,<nnxnp>,--,--,--,--,--,--,--,--,np,nn,nn,nn,--,np,--,--,np,nn,--,--,np,np,nn,--,--,nn,--,--,np,nn,--,--,--,--,np,nn,--,--,--,--,np,nn,np,nn,--,nn,nn,--,nn,nn,nn,--,np,np,nn,np,nn,--,np,np,--,nn,np,np,--,np,--,np,nn,nn,--,nn,--,--,--,np,nn,nn,np,--,--,--,np,--,--,--,nn,np,np,--
*_SCFLD78_2020265,<hkxhk>,--,--,--,--,hh,--,hk,--,hh,--,--,hk,kk,hh,--,--,hh,--,hk,--,hk,hh,--,--,hk,hk,hk,kk,hh,kk,--,--,hk,--,hh,--,hh,--,--,hk,--,hk,hk,--,--,--,kk,--,--,kk,hk,--,--,hk,kk,--,--,--,hk,--,--,--,hh,hh,hk,hh,--,--,--,--,kk,--,--,--,--,hk,kk,--,--,--,hk,hk,--,hk,hk,--,--,--,hh,hk
*_SCFLD78_2020395,<hkxhk>,--,--,kk,--,--,--,hk,kk,hh,kk,kk,hk,--,hh,--,hk,hh,kk,hk,hk,hk,hh,kk,--,hk,--,hk,kk,--,kk,--,--,--,--,hh,hk,hh,hk,--,--,hk,hk,hk,kk,hk,--,kk,--,--,kk,hk,--,hh,hk,kk,hh,--,--,--,--,hk,kk,hh,hh,--,--,--,--,hk,--,kk,kk,hk,--,--,hk,kk,--,--,hk,hk,--,hh,hk,--,--,--,--,--,--
*_SCFLD78_2020405,<hkxhk>,--,--,kk,--,--,--,hk,kk,--,kk,kk,hk,--,hh,--,hk,hh,kk,hk,hk,hk,hh,kk,--,hk,--,hk,kk,--,kk,--,--,--,--,hh,hk,hh,hk,--,--,hk,hk,hk,kk,hk,--,kk,--,--,kk,hk,--,hh,hk,kk,hh,--,--,hk,--,hk,kk,hh,hh,--,--,hh,--,hk,--,kk,kk,hk,--,--,hk,kk,--,--,hk,hk,--,hh,hk,--,--,kk,--,--,--
*_SCFLD78_2043645,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,lm,--,lm,--,--,lm,ll,lm,lm,--,--,--,--,ll,lm,--,ll,lm,ll,ll,--,ll,--,lm,lm,lm,lm,--,--,ll,lm,ll,ll,lm,ll,--,--,--,ll,lm,--,lm,ll,ll,lm,ll,--,ll,--,ll,ll,--,lm,lm,lm,--,--,lm,ll,ll,ll,--,--,--,--,ll,lm,lm,--,ll,--,--,--,--,--,ll,ll,lm,--
*_SCFLD78_2561763,<nnxnp>,--,--,--,--,--,--,--,--,--,nn,--,--,--,np,--,--,np,nn,--,nn,np,--,nn,--,np,--,np,--,np,--,nn,nn,--,--,--,nn,--,--,--,--,np,--,--,--,nn,nn,nn,--,nn,nn,nn,--,np,--,nn,np,--,--,np,--,--,--,np,np,--,np,--,np,nn,--,nn,nn,nn,--,--,--,nn,--,np,nn,np,--,--,--,np,--,nn,np,np,np
*_SCFLD78_2561794,<nnxnp>,--,nn,--,--,--,--,--,--,--,nn,--,nn,--,np,--,--,np,nn,--,nn,np,--,nn,--,np,nn,np,nn,np,--,nn,nn,--,np,--,nn,--,--,--,--,np,nn,--,--,nn,nn,nn,--,nn,nn,nn,--,np,--,nn,np,--,--,np,--,np,--,np,np,--,np,--,np,nn,--,nn,nn,nn,--,--,--,nn,--,np,nn,np,--,--,--,np,--,nn,np,np,np
*_SCFLD78_2616292,<lmxll>,--,--,ll,--,lm,ll,lm,--,--,ll,--,--,--,lm,ll,--,lm,ll,lm,--,--,lm,--,--,ll,--,ll,ll,--,ll,ll,--,--,--,--,lm,lm,lm,--,--,ll,lm,--,ll,lm,ll,ll,--,--,--,lm,--,lm,ll,ll,--,--,--,ll,ll,--,ll,--,--,--,--,lm,--,lm,ll,--,ll,--,--,--,ll,--,--,--,lm,ll,--,--,lm,--,--,ll,--,lm,ll
*_SCFLD78_3290202,<lmxll>,ll,--,ll,--,lm,ll,--,ll,--,ll,--,--,--,lm,--,--,--,--,lm,--,ll,lm,ll,--,ll,lm,ll,ll,lm,--,--,--,ll,--,lm,lm,--,--,--,--,ll,lm,ll,ll,lm,--,ll,--,lm,ll,lm,ll,--,ll,ll,--,--,--,ll,ll,ll,ll,--,--,--,lm,--,ll,--,--,ll,ll,--,lm,--,ll,--,lm,--,lm,ll,--,lm,--,--,--,ll,--,lm,ll
*_SCFLD78_3290270,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,--,--,lm,--,--,lm,ll,--,--,ll,lm,ll,--,ll,--,ll,ll,lm,ll,ll,--,ll,lm,--,lm,lm,--,--,--,ll,lm,ll,ll,--,ll,ll,--,lm,ll,lm,--,lm,ll,ll,ll,ll,--,--,ll,--,--,lm,lm,--,--,--,--,--,ll,ll,ll,--,--,--,ll,--,lm,--,lm,ll,--,lm,--,--,--,ll,--,lm,ll
*_SCFLD78_3415205,<nnxnp>,np,np,np,--,--,np,np,np,--,np,--,--,--,--,--,np,nn,np,--,np,nn,--,np,--,nn,np,nn,--,nn,np,--,np,--,nn,nn,np,nn,np,np,--,nn,np,--,np,--,np,np,--,np,np,np,np,nn,nn,np,nn,--,--,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,np,np,np,np,--,--,np,--,nn,--,--,--,nn,np,nn,--,np,nn,nn,--
*_SCFLD78_3415290,<nnxnp>,--,--,--,--,--,--,--,--,--,nn,--,nn,--,np,--,nn,np,--,--,--,np,--,nn,--,--,nn,np,nn,--,nn,nn,--,np,--,np,nn,--,nn,--,--,np,nn,--,nn,--,nn,nn,--,--,nn,nn,--,--,--,--,np,nn,--,np,np,--,--,np,np,nn,np,--,np,--,--,nn,nn,--,--,--,np,--,nn,--,--,--,--,np,nn,--,--,nn,np,np,np
*_SCFLD78_3760016,<lmxll>,--,--,ll,--,--,--,lm,ll,--,ll,--,lm,--,lm,ll,--,lm,ll,lm,--,ll,lm,ll,--,--,--,ll,ll,lm,ll,ll,--,ll,--,lm,lm,lm,lm,--,--,ll,lm,ll,--,lm,--,ll,--,lm,ll,--,--,lm,ll,--,--,--,ll,ll,ll,ll,ll,--,lm,lm,--,--,--,lm,--,--,ll,lm,--,--,--,ll,lm,lm,lm,ll,--,lm,lm,ll,--,ll,ll,lm,--
*_SCFLD78_3817324,<lmxll>,--,lm,--,--,ll,--,--,--,--,--,--,--,--,ll,--,--,ll,--,--,ll,--,--,lm,--,lm,ll,lm,lm,ll,lm,--,--,--,ll,ll,ll,ll,--,--,--,--,--,lm,lm,ll,lm,lm,lm,ll,--,--,lm,ll,--,--,--,lm,--,lm,lm,lm,lm,--,ll,ll,--,ll,--,ll,--,lm,lm,--,--,--,lm,--,ll,ll,--,lm,--,--,--,--,lm,lm,lm,ll,--
*_SCFLD78_3858125,<lmxll>,--,ll,ll,--,--,--,--,ll,--,ll,--,lm,--,--,--,--,lm,ll,--,--,--,lm,ll,--,ll,lm,ll,--,lm,--,ll,--,--,lm,lm,lm,lm,--,--,--,ll,lm,ll,ll,lm,ll,ll,--,lm,ll,lm,--,lm,ll,--,lm,--,--,ll,ll,--,ll,lm,lm,lm,lm,--,ll,lm,ll,ll,ll,lm,--,--,ll,ll,--,lm,--,--,--,lm,--,ll,--,ll,ll,lm,ll
*_SCFLD78_3858172,<lmxll>,--,lm,lm,--,--,--,--,lm,--,--,--,--,--,ll,--,--,ll,lm,--,--,--,--,lm,--,--,ll,lm,--,--,--,lm,--,--,--,ll,--,ll,--,--,--,lm,ll,--,lm,--,lm,lm,--,ll,lm,ll,--,ll,lm,--,ll,--,--,lm,lm,--,lm,--,--,ll,ll,--,lm,ll,--,lm,lm,--,--,--,lm,lm,--,ll,--,--,--,ll,--,lm,--,lm,--,ll,lm
*_SCFLD78_3862532,<lmxll>,--,lm,lm,--,--,--,--,ll,ll,lm,ll,--,--,ll,--,ll,ll,lm,--,ll,--,--,lm,--,lm,--,--,lm,--,lm,--,--,--,--,ll,ll,--,ll,--,--,lm,--,--,lm,--,lm,lm,lm,ll,lm,ll,--,ll,lm,--,ll,--,--,lm,lm,lm,lm,--,--,ll,ll,ll,--,ll,--,--,lm,--,--,ll,lm,lm,ll,ll,--,--,--,--,ll,lm,--,lm,--,ll,--
*_SCFLD219_42684,<nnxnp>,--,--,np,--,np,--,--,--,--,nn,nn,--,--,nn,--,nn,--,--,nn,--,nn,--,nn,--,nn,np,--,np,--,--,--,np,--,--,np,np,nn,nn,--,--,nn,np,--,--,np,--,--,--,nn,np,nn,nn,--,np,nn,nn,--,np,nn,nn,nn,nn,--,np,--,--,nn,--,--,--,nn,np,np,--,--,np,--,np,--,--,np,np,nn,--,np,--,--,--,--,nn
*_SCFLD219_42702,<nnxnp>,--,--,np,--,np,--,--,--,--,nn,nn,--,--,nn,--,nn,--,--,nn,--,nn,--,nn,--,--,np,--,np,--,--,--,np,--,--,np,np,--,nn,--,--,nn,np,--,--,np,--,--,--,nn,np,nn,--,--,np,nn,nn,--,np,nn,nn,nn,nn,--,np,--,--,nn,--,--,--,nn,np,np,--,--,np,--,np,--,--,np,np,nn,--,np,--,--,--,--,nn
*_SCFLD219_42708,<nnxnp>,--,--,np,--,np,--,--,--,--,nn,nn,--,--,nn,--,nn,--,--,nn,--,nn,--,nn,--,--,np,--,np,--,--,--,np,--,--,np,np,--,nn,--,--,nn,np,--,--,np,--,--,--,nn,np,nn,--,--,np,nn,nn,--,np,nn,nn,nn,nn,--,np,--,--,nn,--,--,--,nn,np,np,--,--,np,--,np,--,--,np,np,nn,--,np,--,--,--,--,nn
*_SCFLD219_54117,<nnxnp>,--,--,--,--,np,--,--,np,np,nn,--,nn,--,nn,--,nn,nn,--,--,--,--,np,--,--,--,np,--,--,nn,nn,--,--,--,--,np,--,--,--,--,--,nn,np,np,np,np,np,--,np,nn,np,nn,--,--,np,nn,nn,--,--,nn,nn,--,--,np,--,nn,np,nn,np,nn,--,nn,np,np,np,--,--,nn,--,np,--,--,--,--,--,np,--,np,--,nn,nn
*_SCFLD219_54139,<nnxnp>,--,--,--,--,np,--,--,np,np,nn,--,nn,--,nn,np,nn,nn,--,--,--,--,np,--,--,nn,np,np,--,nn,nn,--,--,--,--,np,--,nn,--,--,--,nn,np,np,np,np,np,--,np,nn,np,nn,--,--,np,nn,nn,--,--,nn,nn,--,--,np,--,nn,np,nn,np,nn,--,nn,np,np,np,--,np,nn,--,np,--,--,--,--,--,np,--,np,--,nn,nn
*_SCFLD219_54148,<nnxnp>,--,--,--,--,np,--,--,np,np,nn,--,nn,--,nn,np,nn,nn,--,--,--,--,np,--,--,nn,np,np,--,nn,nn,--,--,--,--,np,--,nn,--,--,--,nn,np,np,np,np,np,--,np,nn,np,nn,--,--,np,nn,nn,--,--,nn,nn,--,nn,np,--,nn,np,nn,np,nn,--,nn,np,np,np,--,np,nn,--,np,--,--,--,nn,--,np,--,np,--,nn,nn
*_SCFLD219_74936,<nnxnp>,np,--,np,--,np,--,--,--,--,nn,--,nn,--,nn,--,nn,nn,np,nn,nn,nn,np,--,--,--,np,--,--,--,nn,np,--,--,--,np,--,nn,nn,--,--,nn,np,--,--,np,np,np,--,nn,np,--,nn,--,--,--,--,nn,--,nn,--,--,--,--,np,--,np,nn,np,--,np,--,np,np,--,np,--,nn,--,np,nn,np,--,--,--,np,np,np,--,nn,--
*_SCFLD219_74953,<nnxnp>,np,--,np,--,np,--,--,--,--,nn,--,nn,--,nn,--,nn,nn,np,nn,nn,nn,np,nn,--,--,np,--,--,--,nn,--,--,--,--,np,--,nn,nn,--,--,nn,np,--,--,np,np,np,--,nn,np,--,nn,--,--,--,--,nn,--,nn,--,nn,--,--,np,--,np,nn,np,--,np,--,np,np,--,np,--,nn,--,np,nn,np,--,--,--,np,np,np,--,nn,--
*_SCFLD219_74961,<nnxnp>,np,--,np,--,np,--,--,--,--,nn,--,nn,--,nn,--,nn,nn,np,nn,nn,nn,np,nn,--,--,np,--,--,--,nn,--,--,--,--,np,--,nn,nn,--,--,nn,np,--,--,np,np,np,--,nn,np,--,nn,--,--,--,--,nn,--,nn,--,nn,--,--,np,--,np,nn,np,--,np,--,np,np,--,np,--,nn,--,np,nn,np,--,--,--,np,np,np,--,nn,--
*_SCFLD219_102476,<nnxnp>,np,--,np,--,--,--,--,np,--,nn,--,nn,--,nn,np,--,nn,np,nn,--,nn,--,--,--,nn,np,np,np,--,nn,--,np,np,nn,--,--,nn,nn,nn,--,nn,--,--,np,--,np,np,np,nn,np,--,nn,--,np,--,--,--,--,nn,--,--,--,--,np,nn,np,nn,np,nn,np,--,np,np,np,--,np,nn,np,--,--,--,--,--,--,np,--,--,--,nn,nn
*_SCFLD219_123080,<nnxnp>,--,--,np,--,np,--,nn,np,np,nn,--,nn,--,--,np,--,nn,np,--,nn,nn,--,--,--,--,np,--,--,nn,--,--,--,--,--,--,np,--,nn,--,--,nn,np,--,np,np,np,np,--,nn,np,nn,nn,np,np,nn,--,--,--,nn,nn,nn,nn,np,--,nn,--,--,np,nn,--,--,np,np,--,np,np,nn,--,--,--,np,--,nn,--,np,--,--,--,nn,nn
*_SCFLD219_123083,<nnxnp>,--,--,np,--,np,--,nn,np,np,nn,--,nn,--,--,np,--,nn,np,--,nn,nn,--,--,--,--,np,--,--,nn,--,--,--,--,--,--,np,--,nn,--,--,nn,np,--,np,np,np,np,--,nn,np,nn,nn,np,--,nn,--,--,--,nn,nn,nn,nn,np,--,nn,--,--,np,nn,--,--,np,np,--,np,np,--,--,--,--,np,--,nn,--,np,np,--,--,nn,nn
*_SCFLD219_123578,<nnxnp>,np,nn,--,--,--,np,nn,np,--,nn,nn,nn,np,nn,np,--,nn,np,nn,nn,nn,np,nn,np,--,np,np,np,--,nn,np,np,--,nn,--,--,nn,--,--,--,nn,np,np,np,np,np,np,--,nn,--,nn,--,--,np,--,nn,--,--,nn,nn,nn,nn,--,--,--,--,nn,--,nn,--,nn,np,np,--,--,np,nn,np,np,--,np,--,--,np,--,--,--,--,--,nn
*_SCFLD219_123604,<nnxnp>,np,nn,--,--,--,np,nn,np,--,nn,nn,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,nn,np,--,np,np,np,--,nn,np,np,np,nn,--,--,nn,--,--,--,nn,np,np,np,np,np,np,np,--,--,nn,nn,--,np,--,nn,--,--,nn,nn,nn,nn,--,--,--,--,nn,np,nn,np,nn,np,np,--,--,np,nn,np,np,--,np,--,--,np,np,--,--,--,--,nn
*_SCFLD219_134045,<nnxnp>,nn,np,--,--,--,--,np,nn,--,np,--,np,--,np,--,np,np,nn,--,--,np,nn,--,--,--,nn,--,--,np,--,nn,--,--,--,nn,nn,np,--,--,--,np,nn,--,--,nn,nn,--,--,--,nn,--,np,--,nn,--,np,--,nn,np,--,--,np,--,--,np,nn,np,--,--,--,--,nn,nn,--,--,--,--,nn,nn,np,nn,--,np,nn,nn,--,nn,--,--,--
*_SCFLD219_162931,<nnxnp>,--,nn,--,--,--,--,nn,np,--,nn,nn,nn,--,nn,--,nn,nn,np,nn,--,nn,np,nn,--,nn,np,np,np,--,nn,--,np,--,nn,np,np,nn,--,--,--,nn,np,--,np,np,np,np,np,nn,np,--,nn,np,--,nn,nn,nn,--,nn,nn,nn,--,np,--,nn,np,--,np,--,np,nn,np,np,--,--,np,nn,--,np,--,--,--,nn,np,--,np,np,np,nn,nn
*_SCFLD219_163009,<nnxnp>,--,--,np,--,np,--,nn,np,--,nn,--,--,np,nn,--,nn,nn,np,--,nn,--,--,--,--,--,np,--,np,nn,nn,--,--,--,nn,--,np,nn,nn,--,--,nn,--,--,np,np,np,np,--,nn,np,nn,--,--,np,nn,--,--,--,nn,nn,--,--,--,--,nn,np,--,--,nn,--,--,np,np,--,--,--,nn,--,--,--,--,--,nn,np,np,--,np,np,nn,--
*_SCFLD219_163014,<nnxnp>,--,--,np,--,np,--,nn,np,--,nn,--,--,np,nn,--,nn,nn,np,nn,nn,--,--,--,--,--,np,--,np,nn,nn,--,--,np,nn,--,np,nn,nn,--,--,nn,--,--,np,np,np,np,--,nn,np,nn,--,--,np,nn,--,--,--,nn,nn,--,--,--,--,nn,np,--,--,nn,--,nn,np,np,--,--,--,nn,--,--,--,--,--,nn,np,np,--,np,np,nn,--
*_SCFLD219_163062,<nnxnp>,--,--,np,--,np,--,nn,np,--,nn,--,--,np,nn,--,nn,nn,np,nn,nn,--,np,--,--,nn,np,--,np,nn,nn,--,--,np,nn,--,np,nn,nn,--,--,nn,--,--,np,np,np,np,--,nn,np,nn,--,--,np,nn,nn,--,np,nn,nn,--,nn,--,np,nn,np,--,--,nn,--,nn,np,np,--,--,--,nn,--,--,--,np,--,nn,np,np,--,np,--,nn,--
*_SCFLD219_163083,<nnxnp>,--,--,np,--,np,--,nn,np,--,nn,nn,--,np,nn,--,nn,nn,np,nn,nn,nn,np,--,--,nn,np,--,np,nn,nn,--,--,np,nn,np,np,nn,nn,--,--,nn,--,--,np,np,np,np,np,nn,np,nn,--,--,np,nn,--,--,np,nn,nn,--,nn,--,np,nn,np,--,--,nn,--,nn,np,np,--,--,--,nn,--,np,--,--,--,nn,np,np,--,np,--,nn,--
*_SCFLD219_181283,<nnxnp>,np,nn,--,--,np,--,nn,--,--,--,--,nn,--,nn,--,--,--,np,nn,nn,nn,np,nn,--,nn,np,--,--,nn,nn,np,--,np,nn,np,np,nn,--,--,--,nn,np,--,--,--,np,--,--,--,np,nn,--,np,--,nn,--,--,np,--,nn,--,nn,np,np,nn,--,--,--,--,--,nn,np,np,--,--,--,--,--,--,nn,--,--,--,--,--,--,np,--,--,--
