V1,V2,V3
*_SCFLD9943_1146074,<lmxll>,--,ll,ll,--,ll,--,ll,lm,ll,ll,lm,ll,--,ll,lm,--,lm,lm,--,ll,--,--,ll,--,--,ll,lm,lm,--,--,--,--,lm,--,ll,ll,--,ll,--,--,lm,--,lm,lm,ll,--,ll,lm,ll,ll,--,lm,--,ll,--,--,--,--,ll,lm,--,ll,lm,--,--,lm,--,--,lm,--,ll,lm,lm,--,--,--,lm,--,lm,--,ll,--,--,--,--,--,lm,--,ll,lm
*_SCFLD9943_1146115,<lmxll>,--,ll,ll,--,ll,lm,ll,lm,ll,ll,lm,ll,--,ll,lm,--,lm,lm,ll,ll,lm,--,ll,--,--,ll,lm,lm,--,lm,ll,--,lm,--,ll,ll,ll,ll,--,ll,lm,--,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,--,lm,--,ll,--,lm,ll,ll,lm,ll,lm,lm,ll,--,lm,lm,ll,lm,lm,--,--,--,lm,--,lm,lm,ll,--,ll,ll,lm,lm,lm,--,ll,lm
*_SCFLD9943_1146191,<lmxll>,--,ll,ll,--,ll,--,ll,--,--,ll,lm,ll,--,ll,--,--,lm,--,--,--,--,--,lm,--,--,ll,lm,lm,lm,--,--,--,lm,--,--,ll,--,--,--,--,lm,--,lm,--,ll,lm,ll,lm,ll,ll,--,lm,--,--,--,lm,--,--,ll,lm,--,ll,--,--,lm,lm,ll,--,lm,--,ll,lm,--,--,--,--,lm,--,lm,--,--,--,--,ll,lm,--,lm,--,ll,lm
*_SCFLD9943_1152165,<lmxll>,lm,ll,ll,--,ll,lm,ll,--,--,--,--,ll,--,ll,lm,lm,--,lm,--,--,lm,ll,ll,--,--,ll,lm,lm,lm,lm,ll,--,lm,ll,ll,ll,--,--,ll,--,lm,ll,--,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,--,--,lm,--,ll,ll,--,--,ll,lm,ll,--,--,ll,ll,--,--,--,lm,lm,lm,--,lm,lm,--,lm,--,ll,--,ll,ll,lm,lm,lm,--,--,lm
*_SCFLD9943_1196913,<lmxll>,--,--,--,--,ll,--,ll,--,--,--,--,ll,--,ll,--,lm,lm,lm,ll,ll,--,ll,--,--,ll,ll,--,--,--,lm,ll,--,lm,ll,ll,ll,--,ll,ll,--,lm,ll,lm,lm,--,lm,ll,--,--,ll,lm,lm,--,ll,ll,--,--,ll,ll,--,ll,--,--,ll,--,--,ll,ll,lm,--,--,lm,--,--,--,lm,--,ll,lm,lm,ll,--,--,--,lm,--,--,--,--,--
*_SCFLD9943_1523802,<lmxll>,--,--,lm,--,--,--,--,--,--,--,ll,--,lm,lm,--,ll,--,ll,lm,lm,--,--,--,--,--,lm,--,ll,ll,--,lm,--,ll,lm,--,--,lm,lm,--,--,ll,--,ll,ll,--,ll,--,--,lm,--,--,ll,--,--,lm,ll,lm,--,--,ll,--,lm,ll,lm,--,ll,lm,lm,ll,--,lm,ll,--,--,--,ll,--,lm,ll,--,--,--,lm,--,ll,--,ll,--,lm,--
*_SCFLD9943_2374307,<hkxhk>,kk,hk,--,--,hk,--,hh,hk,hh,--,--,--,--,hh,--,--,hk,hk,--,kk,kk,hh,hh,--,hk,hh,hk,kk,kk,hk,--,--,--,--,--,hk,--,hk,--,--,hk,hk,hk,hk,hh,hk,hh,hk,hh,hh,--,hk,hk,--,hh,hk,hk,--,hk,hk,hh,hk,--,hh,kk,hk,hh,hh,--,--,hk,hk,kk,--,--,hk,--,--,--,--,--,--,hk,hh,--,--,hk,--,hh,--
*_SCFLD9943_2814739,<lmxll>,--,--,--,--,lm,--,--,--,--,lm,--,lm,--,lm,--,--,ll,ll,lm,lm,--,lm,lm,--,lm,lm,ll,ll,--,--,--,--,ll,--,--,--,lm,lm,lm,lm,ll,--,ll,ll,lm,ll,lm,ll,lm,lm,ll,--,--,--,lm,ll,--,--,lm,ll,lm,lm,--,lm,--,ll,--,lm,--,--,lm,--,--,lm,--,--,--,lm,ll,--,lm,--,--,lm,--,--,ll,--,lm,--
*_SCFLD9943_2814758,<lmxll>,--,--,--,--,lm,--,--,--,--,lm,--,lm,--,lm,--,--,ll,ll,lm,lm,--,lm,lm,--,--,lm,ll,ll,--,--,--,--,ll,--,--,--,lm,lm,lm,--,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,--,--,--,lm,ll,--,--,lm,ll,lm,--,--,lm,--,ll,--,lm,--,--,lm,--,--,lm,--,--,--,lm,ll,--,lm,--,--,lm,--,--,ll,--,--,--
*_SCFLD9943_2895377,<nnxnp>,--,--,--,--,--,np,--,--,nn,--,nn,--,--,nn,np,--,--,nn,--,np,np,nn,--,--,np,nn,nn,np,np,nn,np,--,--,np,nn,--,nn,--,--,--,nn,--,nn,--,--,nn,nn,--,--,nn,nn,nn,--,nn,nn,nn,--,--,np,--,--,np,--,nn,np,--,--,nn,nn,np,np,nn,--,--,--,np,nn,nn,np,--,nn,--,--,nn,nn,--,nn,np,nn,--
*_SCFLD9943_3135400,<lmxll>,--,--,--,--,ll,lm,ll,--,--,ll,--,ll,--,ll,--,--,--,lm,ll,ll,--,ll,--,--,--,ll,lm,lm,lm,lm,ll,lm,--,ll,--,--,ll,--,--,--,lm,ll,--,--,--,lm,ll,--,ll,ll,lm,--,lm,--,ll,lm,--,ll,ll,lm,--,ll,--,ll,lm,lm,--,ll,--,lm,--,lm,--,ll,--,ll,--,--,lm,--,ll,--,--,--,--,lm,lm,ll,--,--
*_SCFLD9943_3135406,<lmxll>,--,--,--,--,lm,ll,lm,--,--,lm,--,lm,--,lm,--,--,--,ll,lm,lm,--,--,--,--,lm,lm,ll,ll,ll,--,lm,ll,--,lm,ll,--,lm,--,--,--,ll,lm,--,--,--,ll,lm,--,lm,lm,ll,--,ll,--,lm,ll,--,lm,lm,ll,--,lm,--,lm,ll,ll,--,lm,--,ll,lm,ll,--,lm,--,lm,--,--,ll,--,--,--,--,--,--,ll,ll,lm,--,--
*_SCFLD9943_3135506,<lmxll>,--,ll,ll,--,--,--,--,--,--,--,--,ll,--,ll,lm,lm,--,lm,--,ll,lm,--,ll,ll,ll,ll,lm,lm,lm,lm,ll,--,--,--,lm,ll,ll,--,--,--,lm,ll,--,--,ll,lm,ll,--,--,ll,lm,lm,--,--,--,lm,ll,ll,ll,lm,--,--,lm,ll,lm,lm,--,ll,--,ll,ll,lm,--,ll,--,ll,lm,ll,lm,--,--,--,ll,--,--,--,lm,--,ll,--
*_SCFLD9943_3309950,<lmxll>,--,ll,ll,--,--,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,--,lm,lm,ll,ll,lm,--,ll,--,ll,ll,lm,lm,lm,--,ll,lm,--,--,lm,ll,ll,--,ll,--,lm,--,lm,lm,ll,lm,ll,--,ll,ll,lm,lm,--,--,ll,--,--,--,ll,lm,ll,ll,lm,ll,--,lm,ll,ll,lm,lm,ll,lm,--,--,--,ll,lm,ll,lm,lm,--,--,ll,--,ll,--,lm,--,ll,lm
*_SCFLD9943_4002608,<lmxll>,lm,ll,ll,--,--,--,ll,lm,--,ll,--,--,--,ll,--,lm,lm,lm,ll,ll,lm,--,ll,--,--,ll,lm,lm,lm,--,--,lm,--,--,--,ll,ll,ll,--,--,lm,--,lm,--,ll,lm,ll,--,ll,ll,--,--,--,ll,--,lm,--,--,ll,lm,ll,ll,lm,ll,--,lm,ll,ll,--,lm,ll,--,lm,--,--,ll,lm,ll,lm,lm,ll,--,ll,--,--,--,lm,ll,ll,lm
*_SCFLD9943_4002733,<lmxll>,ll,--,lm,--,--,--,lm,ll,lm,--,--,--,--,--,ll,ll,ll,--,--,--,ll,lm,lm,--,lm,--,ll,ll,--,ll,--,ll,--,lm,--,lm,lm,lm,--,--,--,lm,--,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,ll,--,lm,lm,ll,--,lm,ll,--,ll,--,--,lm,--,ll,--,ll,ll,--,--,lm,ll,--,ll,--,lm,--,--,--,--,--,ll,--,lm,ll
*_SCFLD9943_4002736,<lmxll>,lm,--,ll,--,ll,--,ll,--,ll,--,--,--,--,--,lm,lm,lm,--,--,ll,lm,ll,ll,--,ll,--,lm,lm,--,ll,--,lm,--,ll,--,ll,ll,ll,--,--,--,ll,--,--,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,--,ll,ll,lm,--,ll,lm,--,lm,--,--,ll,--,lm,--,lm,lm,--,--,ll,lm,--,lm,--,ll,--,--,ll,--,--,lm,--,ll,lm
*_SCFLD9943_4136777,<lmxll>,--,--,lm,--,lm,--,--,ll,--,--,--,lm,--,lm,ll,ll,ll,--,--,--,ll,lm,lm,--,lm,lm,ll,--,ll,ll,lm,--,--,--,ll,lm,--,--,--,--,ll,lm,ll,--,lm,ll,lm,--,lm,lm,ll,ll,--,--,lm,--,--,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,--,ll,--,lm,ll,ll,--,--,--,ll,lm,ll,ll,--,ll,lm,lm,--,--,ll,--,lm,ll
*_SCFLD9943_4136810,<lmxll>,--,--,lm,--,lm,--,--,ll,--,--,--,lm,--,lm,ll,--,ll,--,--,--,ll,--,lm,--,lm,lm,ll,--,ll,ll,lm,--,--,--,ll,lm,--,--,--,--,ll,lm,ll,--,lm,ll,lm,--,lm,lm,ll,ll,--,--,lm,--,--,--,lm,ll,lm,lm,--,lm,ll,ll,--,--,ll,--,lm,ll,ll,--,--,--,ll,lm,ll,--,--,--,lm,lm,--,--,ll,--,--,ll
*_SCFLD9943_4165060,<hkxhk>,hk,hh,hk,--,--,--,--,kk,--,hk,--,--,--,hk,hk,--,--,--,hh,hh,hk,hk,hk,--,hh,hk,--,--,hk,kk,hh,--,kk,hh,kk,hh,--,hh,--,--,--,hh,--,kk,hk,--,hk,--,hk,hk,kk,--,kk,hk,hk,kk,hh,--,hh,--,--,hh,hk,hk,hk,--,--,hk,kk,hk,hh,--,hk,--,--,hh,kk,hk,hk,hk,hk,--,hh,--,--,kk,kk,--,hk,kk
*_SCFLD9943_4165065,<lmxll>,ll,lm,lm,--,--,--,--,ll,--,lm,--,--,--,lm,ll,--,--,--,lm,lm,ll,lm,lm,--,lm,lm,--,--,ll,ll,lm,--,ll,lm,ll,lm,--,lm,--,--,--,lm,--,ll,lm,ll,lm,--,lm,lm,ll,--,ll,lm,lm,ll,lm,--,lm,--,--,lm,--,lm,ll,--,--,lm,ll,ll,lm,--,ll,--,--,lm,ll,lm,ll,ll,lm,--,lm,--,--,ll,ll,--,lm,ll
*_SCFLD9943_4165094,<hkxhk>,hk,hh,hk,--,--,--,hk,kk,--,hk,--,--,--,hk,hk,--,--,--,hh,hh,hk,hk,hk,--,hh,hk,kk,--,hk,kk,hh,--,kk,hh,kk,hh,--,hh,--,--,--,hh,--,kk,hk,kk,hk,--,hk,hk,kk,--,kk,hk,hk,kk,hh,--,hh,--,--,hh,--,hk,hk,--,--,hk,kk,hk,hh,--,hk,--,--,hh,kk,hk,--,hk,hk,--,hh,hk,hk,--,kk,hh,hk,kk
*_SCFLD9943_4291285,<lmxll>,--,lm,lm,--,lm,ll,lm,--,lm,--,--,lm,--,lm,ll,ll,ll,ll,lm,lm,ll,--,lm,--,lm,lm,ll,--,ll,ll,lm,--,--,--,ll,lm,lm,lm,--,lm,ll,--,ll,--,lm,--,lm,--,lm,lm,ll,ll,--,lm,lm,ll,--,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,ll,lm,ll,ll,--,--,--,ll,lm,ll,--,lm,--,lm,--,lm,--,ll,lm,lm,--
*_SCFLD9943_4291360,<lmxll>,--,lm,lm,--,--,ll,--,--,lm,--,--,lm,--,lm,--,--,ll,ll,--,--,ll,--,--,--,lm,lm,--,--,ll,--,lm,--,ll,--,ll,lm,lm,lm,--,--,ll,--,ll,ll,lm,ll,lm,--,lm,lm,ll,ll,--,lm,lm,ll,--,--,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,ll,lm,ll,ll,--,--,lm,ll,lm,--,--,lm,--,lm,--,lm,--,ll,lm,lm,--
*_SCFLD9943_4497570,<lmxll>,lm,ll,--,--,ll,lm,--,--,--,ll,--,ll,--,ll,lm,--,--,lm,ll,ll,lm,--,--,--,ll,ll,lm,lm,lm,lm,--,--,--,--,lm,ll,ll,ll,--,--,lm,ll,--,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,--,ll,lm,--,--,--,--,--,ll,--,--,lm,lm,ll,ll,lm,--,ll,lm,--,--,--,--,lm,--,lm,--,ll,--,ll,ll,--,--,--,ll,ll,--
*_SCFLD9943_4497598,<lmxll>,--,ll,--,--,ll,--,--,--,--,ll,--,ll,--,ll,--,--,--,lm,ll,ll,lm,--,--,--,ll,ll,lm,lm,lm,--,--,--,--,--,lm,ll,ll,ll,--,--,lm,ll,--,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,--,--,lm,--,--,--,--,--,ll,--,--,lm,lm,ll,ll,lm,--,ll,lm,--,--,--,--,lm,--,lm,--,ll,--,ll,--,--,--,--,--,ll,--
*_SCFLD9943_4497612,<lmxll>,--,--,--,--,ll,--,--,--,--,ll,--,ll,--,ll,--,--,--,lm,ll,--,lm,--,--,--,ll,ll,lm,lm,lm,--,--,--,--,ll,lm,ll,--,ll,--,--,lm,ll,--,lm,ll,lm,ll,lm,ll,ll,lm,--,lm,--,--,lm,--,--,--,--,--,ll,--,--,lm,lm,ll,ll,--,--,ll,lm,--,--,--,--,lm,--,lm,--,ll,--,ll,--,--,--,--,--,ll,--
*_SCFLD9943_4601566,<lmxll>,--,lm,lm,--,lm,ll,--,--,--,lm,ll,lm,--,lm,--,ll,ll,ll,--,--,ll,lm,--,--,lm,lm,ll,--,--,--,--,--,--,--,ll,lm,--,lm,--,--,ll,lm,ll,ll,--,ll,--,ll,lm,lm,--,ll,--,lm,lm,ll,lm,--,lm,ll,lm,lm,ll,lm,ll,ll,--,--,ll,ll,ll,ll,--,--,--,--,--,--,ll,ll,lm,--,lm,lm,lm,--,ll,lm,lm,ll
*_SCFLD9943_4783679,<hkxhk>,hh,--,kk,--,--,--,--,kk,--,kk,--,--,--,kk,--,hk,--,--,hk,hk,hh,kk,kk,--,hk,--,hk,hh,--,hk,hk,--,--,hk,hk,--,kk,hk,--,--,hk,hk,hk,--,kk,hk,kk,hk,--,--,hk,--,hk,--,--,--,hk,--,hk,hk,--,--,--,kk,hh,hk,--,--,hk,hh,hh,hk,hh,--,hh,hk,--,kk,hk,hh,--,--,hk,--,--,--,hk,--,kk,--
*_SCFLD9943_4783712,<hkxhk>,hh,--,kk,--,--,--,--,kk,--,kk,--,kk,--,kk,--,hk,--,hk,hk,hk,hh,kk,kk,--,hk,kk,hk,hh,--,hk,hk,--,--,hk,hk,--,kk,hk,--,--,hk,hk,hk,--,kk,hk,kk,hk,--,kk,hk,--,hk,--,--,--,hk,--,hk,hk,--,--,hh,kk,hh,hk,kk,kk,hk,hh,hh,hk,hh,--,hh,hk,hk,kk,hk,hh,kk,--,hk,--,--,--,hk,--,kk,--
*_SCFLD9943_4783730,<hkxhk>,hh,hk,kk,--,hk,--,--,kk,--,kk,--,kk,--,kk,--,hk,--,--,hk,hk,hh,kk,kk,hk,hk,--,hk,hh,--,hk,hk,--,--,hk,hk,--,kk,hk,--,--,hk,hk,hk,--,kk,hk,kk,hk,--,kk,hk,kk,hk,--,--,--,hk,--,hk,hk,--,--,hh,kk,hh,hk,kk,kk,hk,hh,hh,hk,hh,--,hh,hk,hk,kk,hk,hh,kk,--,hk,--,--,--,hk,--,kk,--
*_SCFLD9943_4865679,<lmxll>,--,--,ll,--,ll,lm,ll,lm,--,ll,lm,ll,--,ll,--,lm,lm,--,ll,--,lm,ll,ll,--,ll,--,lm,lm,--,--,ll,lm,--,ll,lm,ll,ll,--,--,--,lm,--,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,--,ll,--,lm,--,--,ll,lm,ll,ll,lm,ll,--,lm,ll,ll,--,--,--,lm,lm,--,--,ll,--,ll,ll,--,ll,--,ll,ll,ll,--,lm,ll,ll,lm
